Period,Group,Time,ClientTime,Sender,Key,Value,Value.username,Value.group,Value.curr_silo,Value.id,Value.period,Value.page,Value.chosen,Value.keeper,Value.index,Value.new_hi_bound,Value.new_lo_bound,Value.pay,Value.tmp,Value.time,Value.new_loc,Value.iterx,Value.itery,Value.new_pos,Value.curr_subperiods,Value.value,Value.silo_num,Config.paid,Config.period_length,Config.subperiods,Config.percent_cpsx,Config.percent_cpsy,Config.payoff_debug,Config.t,Config.show_secs_left,Config.discrete_time_type,Config.num_sp_settingy,Config.num_sp_settingx,Config.payoff_func,Config.p2_options,Config.scale_x,Config.scale_y,Config.payoff_debug2,Config.payoff_debug3
3,1,1420413012647199000,1420413004663,Subject-4@leeps.ucsc.edu,setup,"{u'chosen': True, u'keeper': u'Subject-2@leeps.ucsc.edu'}",,,,,,,True,Subject-2@leeps.ucsc.edu,,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012648529000,1420413004664,Subject-3@leeps.ucsc.edu,sync_time,{u'time': 0},,,,,,,,,,,,,,0,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012678706000,1420413004696,Subject-2@leeps.ucsc.edu,setup,"{u'chosen': True, u'keeper': u'Subject-2@leeps.ucsc.edu'}",,,,,,,True,Subject-2@leeps.ucsc.edu,,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012679515000,1420413004697,Subject-4@leeps.ucsc.edu,setup,"{u'chosen': True, u'keeper': u'Subject-2@leeps.ucsc.edu'}",,,,,,,True,Subject-2@leeps.ucsc.edu,,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012680800000,1420413004697,Subject-2@leeps.ucsc.edu,sync_net,"{u'tmp': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012682647000,1420413004697,Subject-2@leeps.ucsc.edu,sync_time,{u'time': 0},,,,,,,,,,,,,,0,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012702316000,1420413004720,Subject-2@leeps.ucsc.edu,sync_net,"{u'tmp': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012704178000,1420413004720,Subject-2@leeps.ucsc.edu,sync_time,{u'time': 0},,,,,,,,,,,,,,0,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012705434000,1420413004721,Subject-2@leeps.ucsc.edu,sync_net,"{u'tmp': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': 0, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012707016000,1420413004721,Subject-2@leeps.ucsc.edu,sync_time,{u'time': 0},,,,,,,,,,,,,,0,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012832154000,1420413004851,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012837193000,1420413004851,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012838548000,1420413004851,Subject-3@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': None}",,,,,,,,,1,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012839588000,1420413004858,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012840949000,1420413004858,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012841770000,1420413004859,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012842770000,1420413004858,Subject-2@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012843842000,1420413004860,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012845092000,1420413004860,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012859942000,1420413004865,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012860741000,1420413004870,Subject-3@leeps.ucsc.edu,data_log,"{u'curr_subperiods': 1, u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': None, u'id': u'Subject-1@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': None, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-3@leeps.ucsc.edu', u'payoff': 0}], u'silo_num': 0}",,,,,,,,,,,,,,,,,,,1,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': None, u'id': u'Subject-1@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': None, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-3@leeps.ucsc.edu', u'payoff': 0}]",0,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012861946000,1420413004866,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012863390000,1420413004871,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012864259000,1420413004866,Subject-4@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': None}",,,,,,,,,1,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012865160000,1420413004871,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012866666000,1420413004879,Subject-2@leeps.ucsc.edu,data_log,"{u'curr_subperiods': 1, u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': None, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': None, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}], u'silo_num': 0}",,,,,,,,,,,,,,,,,,,1,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': None, u'id': u'Subject-2@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 1, u'target': [0, 0], u'color': u'#339966', u'price': 0, u'bound_lo': None, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-4@leeps.ucsc.edu', u'payoff': 0}]",0,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012868257000,1420413004880,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012869277000,1420413004880,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012884923000,1420413004887,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413012886335000,1420413004887,Subject-4@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012887223000,1420413004897,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413012900930000,1420413004897,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013381099000,1420413005399,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013382521000,1420413005399,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013390391000,1420413005408,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013391871000,1420413005408,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013393205000,1420413005408,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013440929000,1420413005459,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013447508000,1420413005459,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013500021000,1420413005520,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013502620000,1420413005520,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013504013000,1420413005520,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013505330000,1420413005523,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013506402000,1420413005523,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013517181000,1420413005536,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013525047000,1420413005536,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013561808000,1420413005580,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013570998000,1420413005580,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013622211000,1420413005641,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013623855000,1420413005641,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013625214000,1420413005641,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013626605000,1420413005644,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013632756000,1420413005644,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013682651000,1420413005702,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013694424000,1420413005702,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013744410000,1420413005762,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013745952000,1420413005762,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013747464000,1420413005762,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013750164000,1420413005768,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013751603000,1420413005768,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013809234000,1420413005829,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013817110000,1420413005829,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013832898000,1420413005851,Subject-3@leeps.ucsc.edu,sync_time,{u'time': 1},,,,,,,,,,,,,,1,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013834522000,1420413005851,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013835933000,1420413005851,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013837280000,1420413005852,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013838582000,1420413005852,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013839762000,1420413005852,Subject-3@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': None}",,,,,,,,,1,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013843344000,1420413005863,Subject-3@leeps.ucsc.edu,data_log,"{u'curr_subperiods': 1, u'value': [{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': None, u'id': u'Subject-1@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#0066FF', u'price': 0, u'bound_lo': None, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-3@leeps.ucsc.edu', u'payoff': 0}], u'silo_num': 0}",,,,,,,,,,,,,,,,,,,1,"[{u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#FF6699', u'price': 0, u'bound_lo': 0, u'valid': 1, u'bound_hi': None, u'id': u'Subject-1@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0, u'itery': 0, u'iterx': 0, u'group': 2, u'target': [0, 0], u'color': u'#0066FF', u'price': 0, u'bound_lo': None, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-3@leeps.ucsc.edu', u'payoff': 0}]",0,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013844940000,1420413005863,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013846082000,1420413005863,Subject-3@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013865676000,1420413005883,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013867058000,1420413005884,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013879034000,1420413005884,Subject-1@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': None}",,,,,,,,,0,,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413013968515000,1420413005890,Subject-2@leeps.ucsc.edu,sync_time,{u'time': 1},,,,,,,,,,,,,,1,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013969396000,1420413005890,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413013970633000,1420413005890,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013971908000,1420413005890,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413013973122000,1420413005890,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013974446000,1420413005950,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,1,1420413013975524000,1420413005891,Subject-2@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': None, u'new_lo_bound': 0}",,,,,,,,,0,,0,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
3,2,1420413013976530000,1420413005950,Subject-1@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': None}",,,,,,,,,1,1,,,,,,,,,,,,1,240,0,0,0,1,1,0,stage,1,1,1,all,1,1,1,1
