Period,Group,Time,ClientTime,Sender,Key,Value,Value.username,Value.group,Value.period,Value.page,Value.chosen,Value.keeper,Value.tmp,Value.time,Value.index,Value.new_hi_bound,Value.new_lo_bound,Value.value,Value.pay,Value.curr_subperiods,Value.id,Value.new_loc,Value.iterx,Value.itery,Value.new_pos,Config.group_size,Config.scale_y,Config.scale_x,Config.p2_options,Config.num_sp_settingy,Config.discrete_time_type,Config.show_secs_left,Config.payoff_func,Config.payoff_debug,Config.percent_cpsy,Config.percent_cpsx,Config.subperiods,Config.period_length,Config.paid,Config.t
1,1,1405977452596005000,1405977451445,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452597055000,1405977451612,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452598275000,1405977451446,Subject-12@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452598998000,1405977451612,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452600065000,1405977451612,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 2.652}",,,,,,,,,0,,,,2.652,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452600761000,1405977451612,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452613072000,1405977451553,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452614345000,1405977451554,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452615700000,1405977451554,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452616737000,1405977451554,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.181}",,,,,,,,,1,,,,0.181,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452620327000,1405977451494,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452622245000,1405977451495,Subject-10@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452625863000,1405977451568,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452627729000,1405977451569,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452638797000,1405977451569,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452643448000,1405977451648,Subject-9@leeps.ucsc.edu,sync_time,{u'time': 20.5},,,,,,,,20.5,,,,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452644821000,1405977451648,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452646294000,1405977451648,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452647552000,1405977451648,Subject-9@leeps.ucsc.edu,set_payoffs,"{u'curr_subperiods': 1, u'id': u'Subject-9@leeps.ucsc.edu'}",,,,,,,,,,,,,,1,Subject-9@leeps.ucsc.edu,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452662978000,1405977451503,Subject-12@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452666334000,1405977451675,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452668225000,1405977451676,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452669270000,1405977451676,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452672067000,1405977451519,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452674115000,1405977451520,Subject-12@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452674931000,1405977451621,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452676531000,1405977451621,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452684115000,1405977451621,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452685468000,1405977451621,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.181}",,,,,,,,,1,,,,0.181,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452686765000,1405977451624,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452687790000,1405977451624,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452688681000,1405977451624,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452689457000,1405977451625,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.181}",,,,,,,,,1,,,,0.181,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452693906000,1405977451640,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452695813000,1405977451640,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452696720000,1405977451640,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452707355000,1405977451547,Subject-12@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452708804000,1405977451547,Subject-12@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452710229000,1405977451548,Subject-12@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.181}",,,,,,,,,1,,,,0.181,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452714923000,1405977451724,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452716115000,1405977451724,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452717289000,1405977451724,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 2.652}",,,,,,,,,0,,,,2.652,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452718093000,1405977451590,Subject-10@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452718903000,1405977451724,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452730772000,1405977451606,Subject-10@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452732657000,1405977451606,Subject-10@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452734931000,1405977451582,Subject-12@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452748053000,1405977451596,Subject-12@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452749865000,1405977451597,Subject-12@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452750690000,1405977451696,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452752028000,1405977451696,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452752887000,1405977451767,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452753742000,1405977451697,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 0}",,,,,,,,,0,,,,0,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452754565000,1405977451767,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452755434000,1405977451697,Subject-11@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0.181}",,,,,,,,,1,,,,0.181,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452756270000,1405977451767,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 2.652}",,,,,,,,,0,,,,2.652,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452757201000,1405977451767,Subject-9@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452758170000,1405977451768,Subject-9@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]}",,,,,,,,,,,,"[{u'loc': 0.557, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.557, 0.663], u'color': u'#339966', u'price': 0.663, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-9@leeps.ucsc.edu', u'payoff': 2.652}, {u'loc': 0.566, u'itery': u'NaN', u'iterx': u'NaN', u'group': 2, u'target': [0.566, 0.69], u'color': u'#660066', u'price': 0.69, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-10@leeps.ucsc.edu', u'payoff': 0}]",,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452759703000,1405977451768,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452760751000,1405977451769,Subject-9@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,0,1,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452772725000,1405977451712,Subject-11@leeps.ucsc.edu,data_log,"{u'value': [{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]}",,,,,,,,,,,,"[{u'loc': 0.209, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.209, 0.621], u'color': u'#339966', u'price': 0.621, u'bound_lo': 0, u'valid': 0, u'bound_hi': 0, u'id': u'Subject-11@leeps.ucsc.edu', u'payoff': 0}, {u'loc': 0.427, u'itery': u'NaN', u'iterx': u'NaN', u'group': 1, u'target': [0.427, 0.181], u'color': u'#660066', u'price': 0.181, u'bound_lo': 0, u'valid': 1, u'bound_hi': 1, u'id': u'Subject-12@leeps.ucsc.edu', u'payoff': 0.181}]",,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452774594000,1405977451712,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 0, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,0,0,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,1,1405977452775644000,1405977451712,Subject-11@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 1, u'new_lo_bound': 0}",,,,,,,,,1,1,0,,,,,,,,,2,1,1,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452779235000,1405977451652,Subject-10@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452780788000,1405977451653,Subject-10@leeps.ucsc.edu,update_bounds,"{u'index': 1, u'new_hi_bound': 0, u'new_lo_bound': 0}",,,,,,,,,1,0,0,,,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452781826000,1405977451654,Subject-10@leeps.ucsc.edu,update_payoff,"{u'index': 0, u'pay': 2.652}",,,,,,,,,0,,,,2.652,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
1,2,1405977452782897000,1405977451654,Subject-10@leeps.ucsc.edu,update_payoff,"{u'index': 1, u'pay': 0}",,,,,,,,,1,,,,0,,,,,,,2,2,2,own,0,0,1,1,1,0,0,0,30,1,1
